2.799400020000000211e-01,0.000000000000000000e+00
2.801199950000000105e-01,0.000000000000000000e+00
2.802999879999999999e-01,0.000000000000000000e+00
2.804799809999999893e-01,0.000000000000000000e+00
2.806599730000000070e-01,0.000000000000000000e+00
2.808399959999999806e-01,0.000000000000000000e+00
2.810199890000000256e-01,0.000000000000000000e+00
2.811999820000000150e-01,0.000000000000000000e+00
2.813799739999999772e-01,0.000000000000000000e+00
2.815599979999999780e-01,0.000000000000000000e+00
2.817399899999999957e-01,0.000000000000000000e+00
2.819199829999999851e-01,0.000000000000000000e+00
2.820999759999999745e-01,0.000000000000000000e+00
2.822799990000000037e-01,0.000000000000000000e+00
2.824599919999999931e-01,0.000000000000000000e+00
2.826399840000000108e-01,0.000000000000000000e+00
2.828199770000000002e-01,0.000000000000000000e+00
2.829999999999999738e-01,0.000000000000000000e+00
2.831799930000000187e-01,0.000000000000000000e+00
2.833599849999999809e-01,0.000000000000000000e+00
2.835399780000000258e-01,0.000000000000000000e+00
2.837200009999999994e-01,0.000000000000000000e+00
2.838999939999999889e-01,0.000000000000000000e+00
2.840799869999999783e-01,0.000000000000000000e+00
2.842599789999999960e-01,0.000000000000000000e+00
2.844400020000000251e-01,0.000000000000000000e+00
2.846199950000000145e-01,0.000000000000000000e+00
2.847999880000000039e-01,0.000000000000000000e+00
2.849799809999999933e-01,0.000000000000000000e+00
2.851600040000000225e-01,0.000000000000000000e+00
2.853399959999999846e-01,0.000000000000000000e+00
2.855199889999999741e-01,0.000000000000000000e+00
2.856999820000000190e-01,0.000000000000000000e+00
2.858799739999999812e-01,0.000000000000000000e+00
2.860599979999999820e-01,0.000000000000000000e+00
2.862399899999999997e-01,0.000000000000000000e+00
2.864199829999999891e-01,0.000000000000000000e+00
2.865999759999999785e-01,0.000000000000000000e+00
2.867799990000000077e-01,0.000000000000000000e+00
2.869599919999999971e-01,0.000000000000000000e+00
2.871399840000000148e-01,0.000000000000000000e+00
2.873199770000000042e-01,0.000000000000000000e+00
2.874999999999999778e-01,0.000000000000000000e+00
2.876799930000000227e-01,0.000000000000000000e+00
2.878599849999999849e-01,0.000000000000000000e+00
2.880399779999999743e-01,0.000000000000000000e+00
2.882200010000000034e-01,0.000000000000000000e+00
2.883999939999999929e-01,0.000000000000000000e+00
2.885799869999999823e-01,0.000000000000000000e+00
2.887599790000000000e-01,0.000000000000000000e+00
2.889400019999999736e-01,0.000000000000000000e+00
2.891199950000000185e-01,0.000000000000000000e+00
2.892999880000000079e-01,0.000000000000000000e+00
2.894799809999999973e-01,0.000000000000000000e+00
2.896600040000000265e-01,0.000000000000000000e+00
2.898399959999999886e-01,0.000000000000000000e+00
2.900199889999999781e-01,0.000000000000000000e+00
2.901999820000000230e-01,0.000000000000000000e+00
2.903799739999999852e-01,0.000000000000000000e+00
2.905599979999999860e-01,0.000000000000000000e+00
2.907399900000000037e-01,0.000000000000000000e+00
2.909199829999999931e-01,0.000000000000000000e+00
2.910999759999999825e-01,0.000000000000000000e+00
2.912799990000000117e-01,0.000000000000000000e+00
2.914599920000000011e-01,0.000000000000000000e+00
2.916399840000000188e-01,0.000000000000000000e+00
2.918199770000000082e-01,0.000000000000000000e+00
2.919999999999999818e-01,0.000000000000000000e+00
2.921799930000000267e-01,0.000000000000000000e+00
2.923599849999999889e-01,0.000000000000000000e+00
2.925399779999999783e-01,0.000000000000000000e+00
2.927200010000000074e-01,0.000000000000000000e+00
2.928999939999999969e-01,0.000000000000000000e+00
2.930799869999999863e-01,0.000000000000000000e+00
2.932599790000000040e-01,0.000000000000000000e+00
2.934400019999999776e-01,0.000000000000000000e+00
2.936199950000000225e-01,0.000000000000000000e+00
2.937999880000000119e-01,0.000000000000000000e+00
2.939799810000000013e-01,0.000000000000000000e+00
2.941600039999999749e-01,0.000000000000000000e+00
2.943399959999999926e-01,0.000000000000000000e+00
2.945199889999999820e-01,0.000000000000000000e+00
2.946999820000000270e-01,0.000000000000000000e+00
2.948799739999999892e-01,0.000000000000000000e+00
2.950599979999999900e-01,0.000000000000000000e+00
2.952399900000000077e-01,0.000000000000000000e+00
2.954199829999999971e-01,0.000000000000000000e+00
2.955999759999999865e-01,0.000000000000000000e+00
2.957799990000000157e-01,0.000000000000000000e+00
2.959599920000000051e-01,0.000000000000000000e+00
2.961399840000000228e-01,0.000000000000000000e+00
2.963199770000000122e-01,0.000000000000000000e+00
2.964999999999999858e-01,0.000000000000000000e+00
2.966799929999999752e-01,0.000000000000000000e+00
2.968599849999999929e-01,0.000000000000000000e+00
2.970399779999999823e-01,0.000000000000000000e+00
2.972200010000000114e-01,0.000000000000000000e+00
2.973999940000000008e-01,0.000000000000000000e+00
2.975799869999999903e-01,0.000000000000000000e+00
2.977599790000000080e-01,0.000000000000000000e+00
2.979400019999999816e-01,0.000000000000000000e+00
2.981199950000000265e-01,0.000000000000000000e+00
2.982999880000000159e-01,0.000000000000000000e+00
